ID,SMILES,MolWt,SA_score,NumAtoms,Total_Energy_Ha,HOMO_eV,LUMO_eV,BandGap_eV,Absorption_nm,,,
GQD9764,C1=CC2=c3cc4c5c6cc7cccc8c9cccc%10c%11cc%12c%13cccc%14cc%15cccc%16ccc(c%12c%12cc%17c%18ccc%19c%20ccccc%20ccc%19c%18c(c5c5ccc%18ccc%19cc%20c%21c%22ccc%23ccccc%23c%22cc%22c%23cccc%24cc%25c%26c(c%27c3c3c4c5c%18c%19c3c%20c%27c(c%26c%24%23)c%22%21)C2C(=C1)C=%25)c1c6c(c78)c(c9%10)c(c%11%12)c%171)c(c%16%15)c%14%13,,,,-194.0394332,-9.0147,-8.527,0.487729566,2542.392519,,,
GQD9765,C1=CC2=Cc3cccc4cc5c6ccc7c(c8cccc9ccc%10cc%11c%12ccccc%12ccc%11c7c%10c98)c6c6cccc7c6c5c(c34)C2C7=C1,638.769,3.904,51,-204.8101629,-8.9244,-8.5987,0.325767202,3806.399145,,,
GQD9766,C1=CC2=c3c4cc5cccc6c5c(c5cccc7cc8ccccc8c6c75)c4c4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,738.889,4.206,59,-123.409359,-9.0742,-7.9935,1.080713359,1147.390277,,,
GQD9767,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11cc%12c(ccc%13c%12ccc%12c%13cc%13ccc%14cccc%15c%16ccccc%16c%12c%13c%14%15)cc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1033.201,4.928,83,-275.493446,-8.9583,-8.5377,0.420553421,2948.49581,,,
GQD9768,c1ccc2c(c1)ccc1c2ccc2c3cc4c5c(cc6c7cccc8c9cccc%10cc%11ccc(c12)c1c%11c(c%109)c(c87)c(c64)c31)c1cccc2cc3c4ccc6c7cccc8ccc9cc%10c%11ccccc%11ccc%10c(c6c4cc4ccc5c(c43)c21)c9c87,1097.288,3.836,88,-202.6081109,-8.6981,-8.6543,0.043860954,28271.15861,,,
GQD9769,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4c(ccc5c6c(ccc45)C4=c5ccccc5=CC5=Cc7c(ccc8c7ccc7ccccc78)C(=C6)C54)C(=C1)C32,853.036,5.089,68,-129.9662451,-9.0846,-8.1218,0.962749336,1287.978038,,,
GQD9770,C1=CC2=CC=c3c4c5c(c6ccccc6cc5c5c6ccc7ccc8cc9c%10c%11c%12c%13c(cc%14cccc%15c%16cc%17c%18ccccc%18ccc%17c%17c%18cc(c35)c3c6c7c8c%10c3c%18c%11c(c%13c%14%15)c%16%17)=CC3=CC=CC=9C3%12)=CC(=C1)C24,971.13,5.617,78,-181.1831796,-9.2796,-8.0551,1.224508393,1012.651287,,,
GQD9771,C1=CC2=c3ccc4cc5cc6c7ccc8c(c7ccc6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32)C=C1C=c2ccccc2=C2c3ccccc3C=C8C12,752.916,4.934,60,-104.3625416,-9.283,-7.8596,1.423367027,871.1737564,,,
GQD9772,C1=CC2=CC=CC3=Cc4ccc5c6c7c8c9c%10c(c7cc5c4C(=C1)C23)-c1ccccc1C1=CC=CC(=C2C=CC=C(C3=CC=CC(=C6)C38)C29)C1%10,628.774,5.639,50,-127.8435933,-8.9233,-8.3314,0.591863628,2095.077214,,,
GQD9773,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c6c(ccc35)C=C3c5ccc7c(ccc8ccccc87)c5C=C5C=c7ccccc7=C6C53)=CC(=C1)C24,678.834,4.861,54,-137.4245552,-9.09,-7.9049,1.185023476,1046.392772,,,
GQD9774,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccc%12ccc%13ccc%14c(ccc%15c%16cc%17c%18c(cc%19c%20cccc%21c%22cccc%23cc%24ccc(c%14%15)c%14c%24c(c%23%22)c(c%21%20)c(c%19%17)c%16%14)c%14cccc%15cc%16cccc%17ccc%18c(c%17%16)c%15%14)c%13c%12c%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1453.671,5.965,117,-121.3613619,-9.1419,-8.0671,1.074767002,1153.738436,,,
GQD9775,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4c(ccc5c6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c%15c%16c%17c(cc%18ccc(c45)c4c%18c%17c(c7c64)c8c%16c(c%14c%12%11)c%109)=C4C=CC=C(C=%13)C4%15)C(=C1)C32,1145.332,5.93,92,-185.6246481,-8.8629,-8.6783,0.184581695,6717.892591,,,
GQD9776,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5c7cc8c(cc7ccc65)=c5ccc6cccc7c6c5C5C(=CC=CC=85)C=7)C4C(=C1)C23,616.763,5.24,49,-193.9529427,-8.94,-7.913,1.026984344,1207.418602,,,
GQD9777,C1=CC2=c3cc4ccc5c(cc6ccc7ccc8ccc9cccc%10c9c8c7c6c5%10)c4c4ccc5cc6cc7ccccc7c7c6c(c5c34)C2C(=C1)C=7,662.791,4.215,53,-123.5506434,-9.2769,-7.8673,1.409557751,879.7085462,,,
GQD9778,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5ccc7ccc8c9cc%10ccc%11cccc%12c%13ccccc%13c(c9ccc8c7c56)c%10c%11%12)C4C(=C1)C23,678.834,4.407,54,-199.515541,-8.9133,-8.5944,0.318863675,3888.809218,,,
GQD9779,C1=CC2=CC=CC3=CC4=Cc5c6c(cc7ccccc7c6cc6c7cccc8c9ccccc9c9c%10ccc%11ccccc%11c%10cc(c56)c9c87)C4C(=C1)C23,678.834,4.428,54,-110.8480207,-9.5927,-7.7848,1.807892693,685.8814157,,,
GQD9780,C1=C2C=c3c(ccc4c3cc3c5cccc6cccc(c65)c5c6ccccc6cc4c35)=C3c4ccccc4C=C(c4ccc5c(ccc6ccccc65)c41)C23,690.845,4.027,55,-154.4279207,-8.8276,-8.4715,0.356170845,3481.475304,,,
GQD9781,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5ccc6cc7c8cc9c%10ccccc%10ccc9c9c%10cc%11ccc%12ccc%13ccc%14cc%15c%16c%17c%18c%19c(cc(c6c35)c7c%19c(c89)c%17c%10c3c%11c%12c%13c%14c%163)=CC3=CC=CC=%15C3%18)=CC(=C1)C24,1021.19,5.67,82,-127.8398569,-9.2328,-7.8505,1.382366211,897.0126655,,,
GQD9782,C1=CC2=c3ccc4cc5cc6c7cc8c9ccccc9c9c%10ccc%11ccccc%11c%10cc%10ccc(c7ccc6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32)c8c%109,788.949,4.243,63,-197.34769,-8.9394,-8.5586,0.380802314,3256.282735,,,
GQD9783,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cc%12c%13ccc%14cccc%15c%16cccc%17ccc(c%12c%12cc%18c%19c(c%20c3c3c4c5c6c7c3c8c%20c(c%19c%11%12)c%109)C2C(=C1)C=%18)c(c%17%16)c%13c%14%15,957.103,4.839,77,-196.4030181,-9.2894,-7.8595,1.429931452,867.1744358,,,
GQD9784,c1ccc2c(c1)ccc1c2cc2ccc3cc4ccc5c6cccc7c8ccccc8c8cccc(c8c76)c5c4c4c5ccccc5c1c2c34,626.758,2.469,50,-136.1896201,-8.6516,-8.4207,0.230852471,5371.395819,,,
GQD9785,c1ccc2c(c1)c1cc3c4cccc5ccc6ccc7ccc(c3c7c6c54)c1c1c2cc2ccc3cccc4c5ccccc5c1c2c34,600.72,2.511,48,-200.1517666,-8.5846,-8.55,0.034564556,35874.90016,,,
GQD9786,C1=CC2=c3cc4ccc5ccc6c(cc7ccc8cccc9c%10ccccc%10c6c7c89)c5c4cc3=c3c4c5c(cccc5c5ccccc35)=CC(=C1)C24,664.807,4.122,53,-204.7598924,-8.9289,-8.5701,0.358772549,3456.228754,,,
GQD9787,c1ccc2c(c1)ccc1c2ccc2c3cc4c5c(cc6c7cccc8c9cccc%10cc%11ccc(c12)c1c%11c(c%109)c(c87)c(c64)c31)c1c2cc3c4cccc6ccc7ccc8ccc(c2cc2cc9cccc%10ccc5c(c%109)c21)c3c8c7c64,,,,-208.1213144,-9.1104,-8.0451,1.065281455,1164.011628,,,
GQD9788,c1ccc2c(c1)ccc1c2ccc2c3cc4c5c(cc6c7cc8c9ccc%10cc%11ccc%12ccc%13ccccc%13c%12c%11cc%10c9ccc8c8c9cccc%10cc%11ccc(c12)c1c%11c(c%109)c(c78)c(c64)c31)c1cccc2cc3cccc4ccc5c(c43)c21,1073.266,3.876,86,-116.1089962,-9.3342,-8.0406,1.293551982,958.600827,,,
GQD9789,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c3ccc3c5ccc5ccc6ccc7cc8ccc9ccccc9c8cc7c6c53)=CC(=C1)C24,640.785,4.051,51,-181.5186644,-9.3163,-7.8756,1.440736706,860.6707909,,,
GQD9790,C1=C2C=c3cc4c(cc3=C3c5ccccc5C=C(c5ccccc51)C23)cc1cc2ccc3c5c6ccc7ccccc7c6ccc5c5cc6c7c(cc8c9cccc%10c4c1c1c2c3c5c(c86)c1c9%10)c1cccc2cc3cccc4ccc7c(c43)c21,1061.255,4.945,85,-133.1212813,-8.932,-8.201,0.730961554,1696.395648,,,
GQD9791,C1=CC2=CC=c3ccc4cc5c(ccc6c5ccc5c6cc6c7c5ccc5cc8cc9ccccc9c9c8c(c57)C5C(=CC=CC=65)C=9)c5c4c3C2C(=C1)C=5,676.818,4.986,54,-149.1650734,-9.0988,-8.1335,0.965219504,1284.681872,,,
GQD9792,C1=CC2=c3cc4ccc5c6c7ccc8ccc9cccc%10c%11cccc(c6c6ccc%12cc%13c%14c%15ccc%16ccccc%16c%15cc%15c%16cccc%17cc%18c%19c(c%20c3c3c4c5c6c%12c3c%13c%20c(c%19c%17%16)c%15%14)C2C(=C1)C=%18)c%11c7c8c9%10,957.103,4.797,77,-183.436895,-8.8902,-8.526,0.36414137,3405.270871,,,
GQD9793,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5cc6ccc7cc8ccc9ccccc9c8cc7c6cc35)=CC(=C1)C24,540.665,3.893,43,-118.2501822,-9.2861,-7.8379,1.448258069,856.2009951,,,
GQD9794,C1=C2C=c3cc4c(cc3=C3c5ccccc5C=C(c5ccc6c(ccc7ccccc76)c51)C23)c1ccc2ccc3cccc5c6cccc4c6c1c2c35,664.807,4.041,53,-96.93073133,-9.3124,-8.093,1.219348651,1016.936377,,,
GQD9795,C1=CC2=Cc3cc4cc5c6ccccc6c6cccc7c8ccccc8c(c4c4c8c9c%10c(c34)C2C(=C1)C1=CC=CC(=C2C=CC=C(c3ccccc3-8)C29)C1%10)c5c67,714.867,5.001,57,-113.9166379,-9.1105,-7.9045,1.206026704,1028.169605,,,
GQD9796,C1=CC2=CC=CC3=CC4=Cc5cccc6c5c(cc5ccc7cc8cc9ccccc9c9c%10cccc%11cccc(c%11%10)c(c7c56)c89)C4C(=C1)C23,628.774,4.409,50,-221.5564723,-8.8983,-8.8425,0.055833213,22209.00298,,,
GQD9797,c1ccc2c(c1)ccc1cc3cc4cc5cc6cccc7c8cc9c%10cccc%11c%12cccc%13cc%14ccc%15c%16c%17ccc%18ccccc%18c%17ccc%16c%16cc(c8c8ccc(c4cc3cc12)c5c8c67)c9c1c%16c%15c%14c(c%13%12)c1c%11%10,973.146,3.626,78,-136.4633767,-9.0884,-8.1858,0.902643541,1373.742727,,,
GQD9798,C1=CC2=c3ccc4c5ccc6ccc7cc8c9c%10c%11c%12c(cc%13cccc%14c%15cc%16c%17ccccc%17ccc%16c%16c%17cc(c4c3=c3c4c%18c(cccc%18c%18ccccc3%18)=CC(=C1)C24)c1c5c6c7c9c1c%17c%10c(c%12c%13%14)c%15%16)=CC1=CC=CC=8C1%11,1021.19,5.646,82,-120.3690281,-9.0314,-7.9536,1.077776883,1150.516419,,,
GQD9799,C1=CC2=c3cc4c5ccccc5c5cc6c(ccc7ccc8ccccc8c76)cc5c4cc3=c3c4c5c(cccc5c5ccccc35)=CC(=C1)C24,640.785,4.017,51,-106.5401684,-9.6375,-7.7398,1.897692479,653.425154,,,
GQD9800,C1=CC2=c3cc4c5cc6c(cc5ccc4c4ccc5cc7cc8ccccc8c8c7c(c5c34)C2C(=C1)C=8)=CC1=Cc2c(ccc3c2ccc2ccccc23)C2=Cc3ccccc3C=6C12,802.976,5.085,64,-113.9239155,-8.9348,-8.3391,0.595751779,2081.403773,,,
GQD9801,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5ccc6c(ccc7c6c6cccc8ccc9cc%10c%11ccccc%11ccc%10c7c9c86)c35)=CC(=C1)C24,664.807,4.121,53,-113.9375509,-9.2357,-7.8227,1.413024903,877.5499973,,,
GQD9802,C1=CC2=c3ccccc3=c3ccc4cc5ccc6c7ccc8c9cc%10c%11c(cc%12c%13cccc%14c%15cccc%16cc%17ccc(c8c7ccc6c5c5c4c3C2C(=C1)C=5)c1c%17c(c%16%15)c(c%14%13)c(c%12%10)c91)c1cccc2cc3cccc4ccc%11c(c43)c21,1035.217,4.915,83,-135.2392299,-8.6606,-8.4949,0.165719041,7482.543887,,,
GQD9803,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11c%12ccc%13c%14cccc%15ccc%16cc%17c%18ccccc%18ccc%17c(c%13c%12cc%12cc%13c%17c(c%18c3c3c4c5c6c7c3c8c%18c(c%17c%12%11)c%109)C2C(=C1)C=%13)c%16c%15%14,1033.201,4.927,83,-120.441158,-9.7336,-7.6597,2.073923669,597.9005006,,,
GQD9804,C1=C2C=c3cc4c(cc3=C3c5ccccc5C=C(c5ccccc51)C23)c1c(c2ccc3ccccc3c24)C=C2C=c3ccccc3=C3c4ccccc4C=C1C23,704.872,4.771,56,-185.6270715,-8.926,-8.5563,0.369686782,3354.190793,,,
GQD9805,C1=CC2=CC=CC3=CC4=Cc5cc6c7cc8cccc9c%10cccc%11c%12cc%13c%14cccc%15cc%16cccc%17ccc(c%13c%13cc%18c%19ccc%20c%21ccccc%21ccc%20c%19c(c6c6cccc(c56)C4C(=C1)C23)c1c7c(c89)c(c%10%11)c(c%12%13)c%181)c(c%17%16)c%15%14,1049.244,5.219,84,-141.4652094,-9.0499,-7.9871,1.06278836,1166.742173,,,
GQD9806,c1ccc2c(c1)ccc1ccc3cc4ccc5cc6ccc7ccc8c(ccc9c%10cc%11c%12c(cc%13c%14cccc%15c%16cccc%17cc%18ccc(c89)c8c%18c(c%17%16)c(c%15%14)c(c%13%11)c%108)c8cccc9cc%10cccc%11ccc%12c(c%11%10)c98)c7c6cc5c4cc3c12,1073.266,3.84,86,-105.2674344,-8.7796,-8.2037,0.575832182,2153.405173,,,
GQD9807,C1=CC2=c3cc4cc5c(cc4c4ccc6cc7cc8ccccc8c8c7c(c6c34)C2C(=C1)C=8)cc1c2cc3c4ccccc4ccc3c3c4cc6ccc7ccc8ccc9cc%10c%11c%12c%13c%14c(cc5c1c%14c(c23)c%12c4c1c6c7c8c9c%111)=CC1=CC=CC=%10C1%13,1095.272,5.802,88,-197.3467114,-8.8865,-8.6411,0.245447421,5051.998486,,,
GQD9808,c1ccc2c(c1)ccc1ccc3cc4c(cc3c12)c1ccccc1c1c4cc2cccc3c2c1c1cccc2cc4ccccc4c3c21,602.736,2.547,48,-196.4001986,-9.303,-7.8526,1.450381969,854.9471979,,,
GQD9809,C1=CC2=c3cc4ccc5c6c7cccc8c9cccc%10ccc%11ccc(c6c6ccc%12cc%13c%14c%15ccc%16ccccc%16c%15cc%15c%16cccc%17cc%18c%19c(c%20c3c3c4c5c6c%12c3c%13c%20c(c%19c%17%16)c%15%14)C2C(=C1)C=%18)c(c87)c%11c%109,957.103,4.797,77,-206.9396105,-8.9371,-8.5208,0.416288907,2978.700561,,,
GQD9810,C1=CC2=c3cc4c(cc3=c3c5c6c(cccc6c6ccccc36)=CC(=C1)C25)c1c2c(cc3ccc5c6ccccc6cc6cc4c2c3c65)C2=Cc3ccccc3C3=CC=CC=1C32,776.938,5.079,62,-120.4334907,-9.405,-7.9529,1.452077192,853.949092,,,
GQD9811,C1=CC2=CC=CC3=Cc4ccc5c6ccccc6c6ccc7c8cc9c%10c(cc%11c%12cccc%13c%14cccc%15cc%16ccc(c7c6c5c4C(=C1)C23)c1c%16c(c%15%14)c(c%13%12)c(c%119)c81)c1cccc2cc3cccc4ccc%10c(c43)c21,961.135,4.615,77,-216.922012,-8.6149,-8.6011,0.013780081,89984.95484,,,
GQD9812,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c3ccc3c5c5cccc6ccc7cc8c9ccccc9ccc8c3c7c65)=CC(=C1)C24,614.747,4.03,49,-199.5276815,-8.9261,-8.6058,0.320324129,3871.078969,,,
GQD9813,c1ccc2cc3c(ccc4ccc5cc6cccc7c8cccc9cc%10ccccc%10c(c98)c(c67)c5c43)cc2c1,502.616,2.294,40,-163.05288,-8.9146,-8.1466,0.768000349,1614.582599,,,
GQD9814,C1=CC2=CC=CC3=CC4=Cc5cc6c7c8c(ccc9cc%10cccc%11c%10c(c98)C8C(=C%11)C=CC=C78)cc6c6cccc(c56)C4C(=C1)C23,590.725,5.097,47,-163.0616817,-8.9722,-8.1794,0.792872401,1563.933868,,,
GQD9815,C1=C2C=c3ccccc3=C3c4ccccc4C=C(c4ccc5c6ccccc6c6cc7ccc8c(ccc9c%10cc%11c%12c(cc%13c%14cccc%15c%16cccc%17cc%18ccc(c89)c8c%18c(c%17%16)c(c%15%14)c(c%13%11)c%108)c8cccc9cc%10cccc%11ccc%12c(c%11%10)c98)c7cc6c5c41)C23,1161.375,5.154,93,-112.9634707,-9.0745,-8.054,1.020503595,1215.086361,,,
GQD9816,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4cc5c(cc4C(=C1)C32)cc1ccc2ccc3ccc4cccc6c4c3c2c1c56,712.851,4.248,57,-118.2566602,-9.2843,-7.824,1.460278055,849.1533486,,,
GQD9817,C1=CC2=Cc3c4ccc5c6c7c8c(cccc8c5c4cc4cc5ccc8cccc9c8c5c(c34)C2C9=C1)=CC1=CC=CC(=c2ccccc2=6)C17,626.758,4.882,50,-194.250409,-8.9559,-8.5846,0.371322317,3339.416843,,,
GQD9818,c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5cc6ccc7cccc8c9ccccc9c(c5c4cc3cc12)c6c78,552.676,2.451,44,-123.5275683,-9.1482,-7.9687,1.179555708,1051.24327,,,
GQD9819,C1=C2C=c3ccccc3=C3c4cc5c(cc4C=C(c4ccccc41)C23)cc1c2c5cccc2c2cccc3cc4ccccc4c1c32,590.725,3.82,47,-181.5256436,-9.3113,-7.8764,1.434944142,864.1451356,,,
GQD9820,C1=CC2=Cc3c4cc5c(cc4cc4cc6ccc7cccc8c7c6c(c34)C2C8=C1)=CC1=Cc2c(ccc3c2ccc2ccccc23)C2=Cc3ccccc3C=5C12,702.856,4.858,56,-189.9021348,-9.055,-8.2038,0.851265567,1456.654713,,,
GQD9821,c1ccc2c(c1)c1cccc3c4ccc5c(c6ccccc6c6cc7ccc8cccc9c%10ccccc%10c(c65)c7c89)c4c4cccc2c4c13,626.758,2.401,50,-162.9384291,-9.0137,-8.3298,0.683955217,1812.984197,,,
GQD9822,c1ccc2cc3c(cc2c1)c1ccccc1c1c3c2cc3cccc4c5cccc6c7cc8c9cccc%10cc%11cccc%12ccc(c8c8cc%13c%14ccc%15c%16ccccc%16ccc%15c%14c1c1c2c(c34)c(c56)c(c78)c%131)c(c%12%11)c%109,973.146,3.53,78,-97.87943881,-9.1367,-7.9468,1.189945152,1042.064837,,,
GQD9823,C1=CC2=c3c4cc5c6ccccc6c6cccc7c8ccccc8c(c4c4cc8cc9ccccc9c9ccc%10cc(c3c4c%10c89)C3=Cc4ccccc4C(=C1)C32)c5c67,738.889,4.172,59,-194.2442594,-8.9209,-8.609,0.311864384,3976.087243,,,
GQD9824,C1=CC2=CC=CC3=Cc4ccc5cc6c(cc7c8c(cccc86)C=C6C=C8C=CC=C9C=CC=C(C98)C67)cc5c4C(=C1)C23,542.681,5.083,43,-122.3109532,-9.1026,-7.8529,1.249727492,992.2163092,,,
GQD9825,C1=CC2=c3c(ccc4cc5cc6cccc7c8cc9c%10cccc%11c%12cccc%13cc%14ccc%15c%16c%17ccc%18ccccc%18c%17ccc%16c%16cc(c8c8ccc(c34)c5c8c67)c9c3c%16c%15c%14c(c%13%12)c3c%11%10)=c3ccc4cccc5c4c3C2C(=C1)C=5,1035.217,4.957,83,-206.9146429,-8.9184,-8.533,0.385397558,3217.456818,,,
GQD9826,C1=CC2=c3cc4ccc5ccc6c7ccc8c9cccc%10ccc%11cc%12c%13ccccc%13ccc%12c(c%11c%109)c8c7c7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cccc%12cc%13c%14c(c%15c3c3c4c5c6c7c3c8c%15c(c%14c%12%11)c%109)C2C(=C1)C=%13,1033.201,4.887,83,-141.7281436,-8.9582,-8.2945,0.663630074,1868.510859,,,
GQD9827,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5cc6c(cc7ccc8c9c(cc%10c%11cccc%12c%13cccc%14cc%15ccc%16c%17c%18ccc%19ccccc%19c%18ccc%17c%17cc9c%10c9c%17c%16c%15c(c%14%13)c9c%12%11)c9cccc%10cc6c7c8c%109)cc35)=CC(=C1)C24,1085.277,5.064,87,-189.8861297,-8.8602,-8.2953,0.564907472,2195.04974,,,
GQD9828,c1ccc2c(c1)ccc1c2cc2ccc3cccc4c5ccc6ccc7c(cc8cccc9c%10cccc%11cccc(c%11%10)c7c89)c6c5c1c2c34,626.758,2.556,50,-103.376343,-9.1711,-7.989,1.182081293,1048.997229,,,
GQD9829,C1=CC2=c3ccc4cc5cc6c(ccc7c8ccc9cc%10c%11c%12c%13c%14c(cc%15cccc%16c%17cc%18c%19ccccc%19ccc%18c%18c%19cc%20ccc(c67)c6c%20c(c%19c%12c(c%14c%15%16)c%17%18)c%11c9c86)=CC6=CC=CC=%10C6%13)c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,1145.332,5.926,92,-172.9038594,-9.3056,-7.866,1.439684592,861.2997645,,,
GQD9830,C1=CC2=c3cc4ccccc4c4ccc5cc6cc7ccc8c9cc%10cc%11ccccc%11c%11ccc%12cc%13c(c(c8c7c7c6c(c5c34)C2C(=C1)C=7)=C1C=CC=C2c3ccccc3C=C%13C21)c9c%12c%10%11,851.02,5.238,68,-129.9629815,-9.1029,-8.0927,1.010205168,1227.473428,,,
GQD9831,C1=CC2=c3ccc4cc5cc6ccccc6c6ccc7cc(c3c4c7c56)C3=Cc4c(ccc5ccc6cc7c8c(ccc9cc%10cc%11ccccc%11c%11c%10c(c98)C8C(=CC=CC=78)C=%11)c6c45)C(=C1)C32,851.02,5.26,68,-142.7234995,-9.0762,-8.1559,0.920236195,1347.480143,,,
GQD9832,C1=CC2=Cc3c4c5c6c(ccc7cccc(c76)C(=C1)C25)cc4cc1cc2c4ccccc4c4cccc5c6ccccc6c(c31)c2c45,588.709,3.871,47,-130.9279496,-8.9107,-8.2084,0.702311612,1765.598033,,,
GQD9833,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c3ccc3c5ccc5c6cccc7c8ccccc8c8cccc(c35)c8c76)=CC(=C1)C24,614.747,3.891,49,-133.0897698,-8.8802,-8.2915,0.588714342,2106.284682,,,
GQD9834,c1cc2ccc3c4c(cc5c6cccc7c8cccc9cc%10ccc%11c%12c%13ccc%14cc%15c(cc%14c%13ccc%12c%12cc4c5c4c%12c%11c%10c(c98)c4c76)cc4c5cccc6ccc7ccc8ccc%15c4c8c7c65)c4cccc5cc(c1)c2c3c54,1021.19,3.736,82,-189.8634103,-9.2923,-7.8685,1.42377177,870.9261035,,,
GQD9835,C1=CC2=c3c(ccc4c3ccc3ccc5cc6ccc7ccc8ccccc8c7c6cc5c34)=c3c4c5c(cccc5c5ccccc35)=CC(=C1)C24,640.785,4.04,51,-220.4574167,-8.649,-8.6095,0.039578759,31329.93633,,,
GQD9836,C1=CC2=c3cc4c5c6ccc7ccc8cccc9c%10cccc(c5c5ccc%11ccc%12cc%13c%14c%15ccc%16ccccc%16c%15cc%15c%16cccc%17cc%18c%19c(c%20c3c3c4c5c%11c%12c3c%13c%20c(c%19c%17%16)c%15%14)C2C(=C1)C=%18)c%10c6c7c89,957.103,4.796,77,-184.3524612,-9.1869,-7.9483,1.238619767,1001.114331,,,
GQD9837,C1=CC2=c3cc4ccc5c6cc7c(cc6c6ccc8cc9c%10c%11ccc%12ccccc%12c%11cc%11c%12cccc%13cc%14c%15c(c%16c3c3c4c5c6c8c3c9c%16c(c%15c%13%12)c%11%10)C2C(=C1)C=%14)C=C1c2ccccc2C=C2C=c3ccccc3=C7C21,997.168,5.601,80,-107.4853667,-9.2716,-7.8033,1.468295835,844.5164593,,,
GQD9838,C1=CC2=c3ccc4cc5cc6ccc7cc8cc9c%10c(ccc%11cc%12cc%13ccccc%13c%13c%12c(c%11%10)C%10C(=CC=CC=9%10)C=%13)c8cc7c6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,851.02,5.286,68,-108.6410081,-9.0841,-8.2765,0.807598136,1535.417116,,,
GQD9839,C1=CC2=CC=CC3=CC4=Cc5c6ccc7cc8ccc9ccccc9c8cc7c6cc6cccc(c56)C4C(=C1)C23,504.632,4.197,40,-116.0580565,-9.0014,-8.1346,0.866848335,1430.46938,,,
GQD9840,C1=CC2=CC=CC3=CC4=Cc5c6c(cc7ccccc7c6cc6cc7c8c(cccc8c56)C=C5C=C6C=CC=C8C=CC=C(C86)C57)C4C(=C1)C23,630.79,5.479,50,-226.0875883,-8.7992,-8.5776,0.221587028,5595.995456,,,
GQD9841,C1=CC2=c3ccccc3=c3c4c5c(cccc5c5c3ccc3c6c7cc8c9c(cc%10c%11cccc%12c%13cccc%14cc%15ccc(c6c6ccc%16ccccc%16c6c35)c3c%15c(c%14%13)c(c%12%11)c(c%108)c73)c3cccc5cc6cccc7ccc9c(c76)c53)=CC(=C1)C24,1085.277,5.022,87,-201.6617848,-8.8288,-8.5117,0.317064532,3910.875782,,,
GQD9842,C1=CC2=c3ccc4cc5cc6cc7c(cc8cccc9c%10cccc%11cc%12ccccc%12c(c%11%10)c7c89)cc6c6ccc7cc(c3c4c7c56)C3=Cc4ccccc4C(=C1)C32,738.889,4.239,59,-130.930949,-8.919,-8.2162,0.702811816,1764.341422,,,
GQD9843,C1=CC2=c3cc4ccc5ccc6ccc7cc8c9c%10ccc%11ccccc%11c%10cc%10c%11cc%12ccc%13c(c%12c%12cc%14c%15c(c%16c3c3c4c5c6c7c3c8c%16c(c%15c%11%12)c%109)C2C(=C1)C=%14)C1=Cc2ccccc2C2=c3ccccc3=CC(=C%13)C12,997.168,5.642,80,-113.931637,-8.844,-8.277,0.566980626,2187.023582,,,
GQD9844,C1=CC2=c3c(ccc4cc5ccc6ccc7ccc8cccc9c8c7c6c5c9c34)=c3ccc4cccc5c4c3C2C(=C1)C=5,538.649,4.049,43,-94.75114644,-9.1274,-8.0012,1.126207322,1101.040613,,,
